1.0242118835449219,16.5,21.4
2.0241613388061523,1.0,21.4
3.02419114112854,5.5,21.4
4.024194002151489,3.5,21.4
36.501,3.0,34.9,1.67,0.095,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
37.001,1.0,34.9,1.67,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
37.501,2.0,34.9,1.67,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
38.001,2.0,34.9,1.71,-0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
38.501,1.0,34.9,1.62,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
39.001,1.0,34.9,1.57,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
39.501,4.0,34.9,1.67,0.095,34.9,0.0,3.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
40.001,1.0,34.9,1.62,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
40.501,3.0,34.9,1.71,0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
41.001,1.0,34.9,1.67,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
41.501,4.0,34.9,1.81,0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
42.001,1.0,34.9,1.71,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
42.501,1.0,34.9,1.71,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
43.001,1.0,34.9,1.71,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
43.501,1.0,34.9,1.71,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
44.001,2.0,34.9,1.71,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
44.501,2.0,34.9,1.76,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
45.001,2.0,34.9,1.81,-0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
45.501,1.0,34.9,1.71,0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
46.001,1.0,34.9,1.76,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
46.501,2.0,34.9,1.76,-0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
47.001,2.0,34.9,1.71,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
47.501,1.0,34.9,1.71,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
48.001,1.0,34.9,1.67,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
48.501,3.0,34.9,1.71,0.095,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
49.001,2.0,34.9,1.76,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
49.501,1.0,34.9,1.76,-0.143,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
50.001,3.0,34.9,1.71,0.095,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
50.501,1.0,34.9,1.71,-0.095,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
51.001,2.0,34.9,1.67,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
51.501,2.0,34.9,1.71,-0.095,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
52.001,1.0,34.9,1.57,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
52.501,3.0,34.9,1.67,0.095,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
53.001,1.0,34.9,1.67,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
53.501,3.9,34.9,1.8,0.138,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
54.001,1.0,34.9,1.8,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
54.501,2.0,34.9,1.8,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
55.001,1.0,34.9,1.76,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
55.501,2.0,34.9,1.76,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
56.001,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
56.501,1.0,34.9,1.76,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
57.001,2.0,34.9,1.76,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
57.501,2.0,34.9,1.76,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
58.001,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
58.501,3.0,34.9,1.85,0.0,34.9,0.0,2.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
59.001,1.0,34.9,1.76,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
59.501,2.0,34.9,1.76,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
60.001,1.0,34.9,1.76,-0.095,34.9,0.0,0.0,1.0,2,2200.2,0.15,1.8,0.01,0.01,-1,0,0
60.501,2.0,34.9,1.71,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,1.8,0.02,0.01,-1,0,0
61.001,1.0,34.9,1.71,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.03,0.02,0.01,-1,0,0
61.501,3.0,34.9,1.76,0.048,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.03,0.02,0.01,-1,0,0
62.001,1.0,34.9,1.71,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.03,0.02,0.01,-1,0,0
62.501,4.0,34.9,1.85,0.048,34.9,0.0,3.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
63.001,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
63.501,1.0,34.9,1.76,-0.138,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
64.001,2.0,34.9,1.67,0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
64.501,1.0,34.9,1.67,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
65.001,2.0,34.9,1.67,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
65.501,2.0,34.9,1.71,0.0,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
66.001,2.0,34.9,1.71,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
66.501,2.0,34.9,1.76,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
67.001,2.0,34.9,1.81,0.0,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
67.501,2.0,34.9,1.81,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
68.001,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
68.501,3.0,34.9,1.86,0.0,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
69.001,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
69.501,1.0,34.9,1.76,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
70.001,2.0,34.9,1.76,0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
70.501,2.0,34.9,1.81,0.0,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
71.002,1.0,34.9,1.76,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
71.501,2.0,34.9,1.81,-0.048,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
72.001,1.0,34.9,1.71,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
72.501,2.0,34.9,1.76,-0.095,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
73.001,1.0,34.9,1.62,0.0,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
73.501,2.0,34.9,1.67,0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
74.001,0.0,34.9,1.62,-0.095,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
74.501,3.0,34.9,1.67,0.095,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
75.001,1.0,34.9,1.67,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
75.501,1.0,34.9,1.62,-0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
76.001,2.0,34.9,1.62,0.0,34.9,0.0,2.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
76.501,3.0,34.9,1.67,0.048,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
77.001,2.0,34.9,1.67,0.0,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
77.501,2.0,34.9,1.67,0.0,34.9,0.0,1.0,1.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
78.001,2.0,34.9,1.67,0.048,34.9,0.0,2.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
78.501,1.0,34.9,1.67,-0.095,34.9,0.0,1.0,0.0,2,2200.2,0.15,2.04,0.02,0.01,-1,0,0
