2025-06-23T16:34:09.446068,unknown,16.5,21.4
2025-06-23T16:34:10.445968,unknown,1.0,21.4
2025-06-23T16:34:11.446016,unknown,5.5,21.4
2025-06-23T16:34:12.446091,unknown,3.5,21.4
2025-06-23T16:34:13.446372,unknown,2.0,21.4
2025-06-23T16:34:14.446167,unknown,1.0,21.4
2025-06-23T16:34:15.446178,unknown,1.0,21.4
2025-06-23T16:34:16.446037,unknown,4.5,21.4
2025-06-23T16:34:17.446230,unknown,3.0,21.4
2025-06-23T16:34:18.446055,unknown,2.5,21.4
