timestamp,mean_CPU_usage_rate
1/1/2017 13:45,0.12829686
1/1/2017 13:50,0.21401784
1/1/2017 13:55,0.44695768
1/1/2017 14:00,0.4354344
1/1/2017 14:05,0.42991678
1/1/2017 14:10,0.4358782
1/1/2017 14:15,0.42836833
1/1/2017 14:20,0.41548689
1/1/2017 14:25,0.40720926
1/1/2017 14:30,0.30452219
1/1/2017 14:35,0.24001319
1/1/2017 14:40,0.44480905
1/1/2017 14:45,0.43608279
1/1/2017 14:50,0.4281029
1/1/2017 14:55,0.41717638
1/1/2017 15:00,0.39363504
1/1/2017 15:05,0.3920545
1/1/2017 15:10,0.41854269
1/1/2017 15:15,0.40836273
1/1/2017 15:20,0.39877521
1/1/2017 15:25,0.39071147
1/1/2017 15:30,0.40737986
1/1/2017 15:35,0.41141302
1/1/2017 15:40,0.40739372
1/1/2017 15:45,0.40640774
1/1/2017 15:50,0.40860612
1/1/2017 15:55,0.4013466
1/1/2017 16:00,0.40269703
1/1/2017 16:05,0.41308332
1/1/2017 16:10,0.41377032
1/1/2017 16:15,0.39691358
1/1/2017 16:20,0.39550275
1/1/2017 16:25,0.40728936
1/1/2017 16:30,0.40621799
1/1/2017 16:35,0.4000464
1/1/2017 16:40,0.38547273
1/1/2017 16:45,0.38376413
1/1/2017 16:50,0.39610073
1/1/2017 16:55,0.38644321
1/1/2017 17:00,0.37149456
1/1/2017 17:05,0.3930336
1/1/2017 17:10,0.231599856
1/1/2017 17:15,0.23618385
1/1/2017 17:20,0.20937064
1/1/2017 17:25,0.20898953
1/1/2017 17:30,0.14949221
1/1/2017 17:35,0.21393264
1/1/2017 17:40,0.205940925
1/1/2017 17:45,0.22697237
1/1/2017 17:50,0.140785937
1/1/2017 17:55,0.093278154
1/1/2017 18:00,0.12525934
1/1/2017 18:05,0.355394595
1/1/2017 18:10,0.45384544
1/1/2017 18:15,0.43612437
1/1/2017 18:20,0.376104452
1/1/2017 18:25,0.428746353
1/1/2017 18:30,0.44626567
1/1/2017 18:35,0.357228898
1/1/2017 18:40,0.42877316
1/1/2017 18:45,0.43786105
1/1/2017 18:50,0.32554029
1/1/2017 18:55,0.34433571
1/1/2017 19:00,0.45561945
1/1/2017 19:05,0.44574376
1/1/2017 19:10,0.44676323
1/1/2017 19:15,0.434809037
1/1/2017 19:20,0.4465138
1/1/2017 19:25,0.365194057
1/1/2017 19:30,0.43763529
1/1/2017 19:35,0.43521705
1/1/2017 19:40,0.43565379
1/1/2017 19:45,0.313507312
1/1/2017 19:50,0.34349501
1/1/2017 19:55,0.42614902
1/1/2017 20:00,0.305925354
1/1/2017 20:05,0.37879996
1/1/2017 20:10,0.39681271
1/1/2017 20:15,0.38557753
1/1/2017 20:20,0.394149733
1/1/2017 20:25,0.39848287
1/1/2017 20:30,0.39255996
1/1/2017 20:35,0.39216789
1/1/2017 20:40,0.40050664
1/1/2017 20:45,0.39711839
1/1/2017 20:50,0.39299083
1/1/2017 20:55,0.37258291
1/1/2017 21:00,0.38054808
1/1/2017 21:05,0.37126336
1/1/2017 21:10,0.37869958
1/1/2017 21:15,0.38969465
1/1/2017 21:20,0.39674793
1/1/2017 21:25,0.19907001
1/1/2017 21:30,0.2427642
1/1/2017 21:35,0.30052424
1/1/2017 21:40,0.31740273
1/1/2017 21:45,0.324181836
1/1/2017 21:50,0.244269653
1/1/2017 21:55,0.198233908
1/1/2017 22:00,0.3256213
1/1/2017 22:05,0.31319053
1/1/2017 22:10,0.28896427
1/1/2017 22:15,0.357692493
1/1/2017 22:20,0.422046817
1/1/2017 22:25,0.43873536
1/1/2017 22:30,0.43847482
1/1/2017 22:35,0.43536251
1/1/2017 22:40,0.44348298
1/1/2017 22:45,0.42053475
1/1/2017 22:50,0.4083605
1/1/2017 22:55,0.40128934
1/1/2017 23:00,0.38934219
1/1/2017 23:05,0.353767075
1/1/2017 23:10,0.40738239
1/1/2017 23:15,0.44625522
1/1/2017 23:20,0.44840544
1/1/2017 23:25,0.44789147
1/1/2017 23:30,0.41833164
1/1/2017 23:35,0.42195939
1/1/2017 23:40,0.42692892
1/1/2017 23:45,0.43262701
1/1/2017 23:50,0.42189374
1/1/2017 23:55,0.41650291
1/2/2017 0:00,0.4122283
1/2/2017 0:05,0.43478063
1/2/2017 0:10,0.432207755
1/2/2017 0:15,0.45872441
1/2/2017 0:20,0.42919381
1/2/2017 0:25,0.44018376
1/2/2017 0:30,0.44885214
1/2/2017 0:35,0.4305926
1/2/2017 0:40,0.40789234
1/2/2017 0:45,0.3945238
1/2/2017 0:50,0.39193051
1/2/2017 0:55,0.38445856
1/2/2017 1:00,0.36150202
1/2/2017 1:05,0.39574046
1/2/2017 1:10,0.41241385
1/2/2017 1:15,0.42192075
1/2/2017 1:20,0.42503153
1/2/2017 1:25,0.44250488
1/2/2017 1:30,0.44276444
1/2/2017 1:35,0.35644019
1/2/2017 1:40,0.22480583
1/2/2017 1:45,0.25956167
1/2/2017 1:50,0.24081297
1/2/2017 1:55,0.245430298
1/2/2017 2:00,0.317424623
1/2/2017 2:05,0.17906015
1/2/2017 2:10,0.18297823
1/2/2017 2:15,0.16083432
1/2/2017 2:20,0.12667768
1/2/2017 2:25,0.14920152
1/2/2017 2:30,0.17247528
1/2/2017 2:35,0.144562052
1/2/2017 2:40,0.079706109
1/2/2017 2:45,0.071438034
1/2/2017 2:50,0.046933548
1/2/2017 2:55,0.026411951
1/2/2017 3:00,0.064478853
1/2/2017 3:05,0.09849737
1/2/2017 3:10,0.190748556
1/2/2017 3:15,0.089039013
1/2/2017 3:20,0.061270369
1/2/2017 3:25,0.058264633
1/2/2017 3:30,0.06370765
1/2/2017 3:35,0.066539283
1/2/2017 3:40,0.069673235
1/2/2017 3:45,0.053081073
1/2/2017 3:50,0.067094706
1/2/2017 3:55,0.077558732
1/2/2017 4:00,0.059850705
1/2/2017 4:05,0.043202867
1/2/2017 4:10,0.038329057
1/2/2017 4:15,0.08633151
1/2/2017 4:20,0.173636579
1/2/2017 4:25,0.307880868
1/2/2017 4:30,0.139959009
1/2/2017 4:35,0.046017198
1/2/2017 4:40,0.057686991
1/2/2017 4:45,0.058176133
1/2/2017 4:50,0.127563582
1/2/2017 4:55,0.297777223
1/2/2017 5:00,0.32318966
1/2/2017 5:05,0.368469216
1/2/2017 5:10,0.42677244
1/2/2017 5:15,0.427926865
1/2/2017 5:20,0.42656172
1/2/2017 5:25,0.44189779
1/2/2017 5:30,0.44500586
1/2/2017 5:35,0.44542619
1/2/2017 5:40,0.44887899
1/2/2017 5:45,0.446269915
1/2/2017 5:50,0.44584938
1/2/2017 5:55,0.44134704
1/2/2017 6:00,0.4414546
1/2/2017 6:05,0.4440541
1/2/2017 6:10,0.44854191
1/2/2017 6:15,0.44296874
1/2/2017 6:20,0.44727218
1/2/2017 6:25,0.45732504
1/2/2017 6:30,0.40340473
1/2/2017 6:35,0.438649855
1/2/2017 6:40,0.432418235
1/2/2017 6:45,0.49056091
1/2/2017 6:50,0.45167575
1/2/2017 6:55,0.45388717
1/2/2017 7:00,0.45108163
1/2/2017 7:05,0.44960459
1/2/2017 7:10,0.358113319
1/2/2017 7:15,0.38952611
1/2/2017 7:20,0.43298135
1/2/2017 7:25,0.245595731
1/2/2017 7:30,0.140339495
1/2/2017 7:35,0.076146306
1/2/2017 7:40,0.12447081
1/2/2017 7:45,0.088172126
1/2/2017 7:50,0.137634337
1/2/2017 7:55,0.084288092
1/2/2017 8:00,0.096923331
1/2/2017 8:05,0.067814425
1/2/2017 8:10,0.069566086
1/2/2017 8:15,0.07864228
1/2/2017 8:20,0.069116576
1/2/2017 8:25,0.058853283
1/2/2017 8:30,0.055269967
1/2/2017 8:35,0.059439631
1/2/2017 8:40,0.063935244
1/2/2017 8:45,0.10106751
1/2/2017 8:50,0.13467225
1/2/2017 8:55,0.12526298
1/2/2017 9:00,0.13309862
1/2/2017 9:05,0.14360135
1/2/2017 9:10,0.12004251
1/2/2017 9:15,0.07607085
1/2/2017 9:20,0.045504338
1/2/2017 9:25,0.083493906
1/2/2017 9:30,0.069624412
1/2/2017 9:35,0.06296793
1/2/2017 9:40,0.17325671
1/2/2017 9:45,0.18119508
1/2/2017 9:50,0.18595688
1/2/2017 9:55,0.10253806
1/2/2017 10:00,0.136539843
1/2/2017 10:05,0.17278024
1/2/2017 10:10,0.17250622
1/2/2017 10:15,0.084554002
